"","Reference","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country","Feed_item","codeSPAM","codeBasket_grouped"
"7193","65308",90.17,46.32,62.42,11.13,2.96,94.03,0.24,13.3,NA,NA,NA,1.5,NA,38,7.7,48.41,7.08,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7194","65324",90.16,43.73,61.35,10.84,3.14,93.66,0.12,11.9,NA,NA,NA,1.4,NA,55.6,9,49.84,7.32,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7195","65340",90.32,42.26,59,10.31,2.71,89.73,0.08,16.8,NA,NA,NA,2,NA,70.9,8.6,52.57,7.79,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7196","65356",90.38,39.4,53.1,9.02,5.55,90.02,0.56,15.5,NA,NA,NA,1.9,NA,89.1,12.6,55.11,8.1,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7197","65357",90.28,41.97,57.46,10.12,3.53,90.38,0.13,16.5,NA,NA,NA,1.9,NA,78.5,10.2,51.79,7.62,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7198","65277",90.1,45.45,62.38,11.06,2.81,93.97,0.09,12.6,NA,NA,NA,1.4,NA,49,7.5,48.79,7.17,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7199","65373",90.39,45.34,62.08,11.04,2.71,91.99,0.39,16.2,NA,NA,NA,1.9,NA,44,5.9,47.41,6.95,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7200","65293",90.08,45.92,63.37,11.49,2.05,93.69,0.1,15.2,NA,NA,NA,1.6,NA,36.3,6.8,47.73,6.95,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7201","65309",90.24,48.01,64.17,11.66,2.39,93.52,0.32,16.1,NA,NA,NA,1.8,NA,37,6.7,46.79,6.77,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7202","65325",90.25,43.91,60.42,10.82,3.19,93.24,0.19,12,NA,NA,NA,1.4,NA,58.7,9.2,49.45,7.26,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7203","65341",90.3,43.51,61.19,10.55,2.37,91.39,0.06,15.3,NA,NA,NA,1.7,NA,58.5,5.9,50.63,7.48,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7204","65358",90.25,45.66,64.1,10.91,2.13,92.98,0.06,13.6,NA,NA,NA,1.6,NA,31.8,2.5,49.71,7.35,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7205","65278",90.15,44.49,59.4,10.81,4.15,93.61,0.36,13.3,NA,NA,NA,1.6,NA,53.7,11.1,48.52,7.02,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7206","65374",90.18,45.05,63.19,11.12,2.97,93.34,0.14,12.9,NA,NA,NA,1.5,NA,41.3,5.4,49.25,7.24,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7207","65294",90.02,43.74,61.72,11.55,2.62,93.62,0.03,14.8,NA,NA,NA,1.4,NA,49.5,8.4,48.84,7.12,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7208","65310",90.12,43.18,60.71,10.97,3.26,93.11,0.11,13.4,NA,NA,NA,1.4,NA,60.8,10.1,49.92,7.32,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7209","65326",90.1,45.94,63.45,11.45,2.25,94.23,0.1,14.3,NA,NA,NA,1.6,NA,41.1,6.9,47.5,6.94,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7210","65342",90.21,42.86,59.66,10.45,3.38,91.86,0.25,14.4,NA,NA,NA,1.7,NA,52.1,7.6,50.72,7.42,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7211","65193",90.61,48.68,60.89,10.59,4.12,91.99,0.89,12.6,NA,NA,NA,2.2,NA,55.3,8.1,47.95,6.89,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7212","65209",90.25,46.86,62.81,11.33,2.77,93.94,0.32,14.4,NA,NA,NA,1.5,NA,39.6,6.7,48.05,7.03,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7213","65225",90.17,43.58,57.47,10.34,5.5,93.15,0.56,13.7,NA,NA,NA,1.7,NA,59.2,10.5,50.34,7.28,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7214","65241",90.11,43.5,59.16,10.59,4.35,91.95,0.18,14.7,NA,NA,NA,1.6,NA,74,10.3,50.65,7.39,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7215","65257",90.04,43.57,60.85,11.37,2.61,93.15,0.06,13.7,NA,NA,NA,1.4,NA,56.8,8.2,48.29,7.06,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7216","65177",90.5,47.38,62.07,10.94,3.91,92.68,0.74,11.6,NA,NA,NA,1.8,NA,40.9,4.5,47.07,6.79,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7217","65263",90.07,44.91,61.75,10.9,2.98,93.53,0.14,13,NA,NA,NA,1.5,NA,41.7,6.9,49.02,7.16,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7218","65194",90.88,46.59,56.6,10.62,10.51,93.15,1.7,9.8,NA,NA,NA,2,NA,74.7,19,48.56,6.9,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7219","65210",90.16,45.74,63.81,11.36,2.89,93.57,NA,12.8,NA,NA,NA,1.4,NA,48.7,7.9,49.6,7.28,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7220","65226",90.01,46.01,64.6,11.96,2.34,94.11,NA,12.4,NA,NA,NA,1.3,NA,40.6,4.3,47.35,6.92,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7221","65242",90.04,43.73,61.32,10.98,2.66,92.59,0.05,15.7,NA,NA,NA,1.7,NA,44.5,7.2,49.48,7.25,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7222","65178",90.71,46.92,60.98,10.95,3.25,89.84,0.53,12.1,NA,NA,NA,2,NA,107.4,7.2,48.6,7.01,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7223","65264",90.26,44.6,61.9,10.56,2.9,93.53,0.19,10.3,NA,NA,NA,1.3,NA,46.1,8.3,50.12,7.39,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7224","65195",90.82,48.85,60.91,11.01,8.32,93.4,1.34,9,NA,NA,NA,1.9,NA,74.3,14.5,47.23,6.7,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7225","65211",90.4,43.18,54.7,9.44,7.47,92.43,1,12.1,NA,NA,NA,1.8,NA,69.5,14.2,53.65,7.77,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7226","65227",90.18,43.94,57.4,9.92,5.27,92.18,0.56,17.2,NA,NA,NA,2.1,NA,77.5,11.5,50.65,7.34,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7227","65243",89.98,43.5,60.27,10.99,2.91,93.45,0.08,14.8,NA,NA,NA,1.5,NA,46,7.5,49.27,7.21,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7228","65179",90.51,44.95,58.77,9.96,4.79,91.41,0.83,12.2,NA,NA,NA,2.1,NA,63.3,8.4,49.95,7.24,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7229","65265",90.13,46.53,64.97,11.82,1.81,94.3,0.06,12.4,NA,NA,NA,1.4,NA,32.7,4.9,47.86,6.99,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7230","65196",90.54,47.35,60.84,10.96,3.88,91.95,0.74,11.1,NA,NA,NA,2,NA,65.1,7.9,47.32,6.79,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7231","65212",90.2,45.59,60.47,10.5,3.76,93.34,0.37,13.6,NA,NA,NA,1.6,NA,54.5,7.7,49.65,7.21,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7232","65228",90.12,45.87,62.69,11.24,3.5,93.78,0.22,13.9,NA,NA,NA,1.6,NA,38.8,6.3,48.33,7.06,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7233","65244",89.87,43.02,62.01,11.07,2.39,93.42,NA,13.8,NA,NA,NA,1.4,NA,46.7,5.8,49.88,7.28,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7234","65180",90.81,47.86,56.97,11.34,11.08,93.75,1.89,10.3,NA,NA,NA,2.1,NA,81.6,21.4,46.8,6.51,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7235","65266",90.18,45.63,63.01,11.29,2.3,94.39,0.07,10.7,NA,NA,NA,1.2,NA,41.6,6.3,48,7.03,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7236","65197",90.11,45.95,64.01,11.48,2.42,93.9,0.11,14.1,NA,NA,NA,1.5,NA,35.9,4.6,47.48,6.9,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7237","65213",90.14,45.85,62.96,11.11,2.66,93.4,0.23,14.3,NA,NA,NA,1.7,NA,37.4,6,48.49,7.08,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7238","65229",90.04,44.03,62.33,11.11,2.71,93.44,NA,13.1,NA,NA,NA,1.4,NA,38,5.6,49.89,7.36,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7239","65245",90.26,46.21,58.12,10.05,6.6,93.52,0.83,12.6,NA,NA,NA,1.7,NA,69.1,10.6,51.4,7.42,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7240","65181",90.54,46.06,59.83,10.35,4.12,91.26,0.8,12.5,NA,NA,NA,2.2,NA,50.2,8.5,49.7,7.16,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7241","65267",90.08,44.91,59,10.39,4.25,93.61,0.4,15,NA,NA,NA,1.7,NA,54.2,10.3,49.91,7.23,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7242","65198",90.09,46.24,66.66,11.51,1.67,94.4,NA,12.2,NA,NA,NA,1.3,NA,28.4,4,49.74,7.36,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7243","65214",90.29,46.88,60.59,10.23,6.26,94.3,0.67,10.9,NA,NA,NA,1.6,NA,65,12.6,51.07,7.4,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7244","65230",90.4,47.28,59.83,10.32,6.32,93.05,0.81,12.5,NA,NA,NA,1.9,NA,72.3,13,50.8,7.37,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7245","65246",90.2,46.53,62.05,11.46,3.16,94,0.29,11.3,NA,NA,NA,1.3,NA,54.7,7.3,46.99,6.83,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7246","65182",90.53,46.65,59.75,10.34,4.37,91.38,0.89,13.1,NA,NA,NA,2.2,NA,58.6,8.8,48.25,6.94,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7247","65268",90.03,44.17,62.04,10.91,2.7,94.08,0.07,12.6,NA,NA,NA,1.3,NA,32.6,7,50.14,7.35,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7248","65199",90.28,46.36,61.61,10.61,3.95,93.75,0.38,12.5,NA,NA,NA,1.6,NA,46.8,8.7,49.91,7.31,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7249","65215",90.07,43.71,61.45,10.87,2.79,93.27,0.06,13.6,NA,NA,NA,1.6,NA,50.6,8.8,49.04,7.17,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7250","65231",90.12,43.96,61.38,10.7,3.21,93.52,0.16,12.4,NA,NA,NA,1.5,NA,43.1,6.4,49.86,7.29,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7251","65247",90.34,46.05,58.87,10.66,5.1,93.13,0.64,12.9,NA,NA,NA,1.6,NA,61.6,10.5,48.45,7.04,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7252","65183",91.27,48.95,57.67,11.36,9.79,92.61,2.09,11.3,NA,NA,NA,2.2,NA,57.5,17,44.03,6.19,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7253","65269",90.24,46.91,60.63,10.52,5.39,94.52,0.56,12.6,NA,NA,NA,1.6,NA,50,11.2,50.16,7.27,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7254","65200",90.35,46.03,58.49,10.35,6.92,93.59,0.88,11.7,NA,NA,NA,1.7,NA,65.8,12.2,51.15,7.34,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7255","65216",90.14,45.79,62.96,11.27,2.65,94.08,0.14,12.9,NA,NA,NA,1.4,NA,43.1,6.5,48.04,7.05,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7256","65232",90.25,42.27,54.02,9.58,8.01,92.36,0.92,13.5,NA,NA,NA,1.9,NA,77.1,14.8,54.33,7.82,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7257","65248",90.17,44.04,57.51,9.92,7.61,93.41,0.8,12.9,NA,NA,NA,1.8,NA,72.1,11.9,52.23,7.51,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7258","65184",90.8,50.34,60.02,11.44,8.08,94.08,1.53,10.3,NA,NA,NA,1.9,NA,72.4,15.2,45.21,6.33,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7259","65270",90.24,47.06,61.62,10.58,4.24,93.83,0.4,12.4,NA,NA,NA,1.6,NA,51.3,7.9,50.11,7.3,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7260","65201",90.2,44.91,60.57,11.25,3.01,93.85,0.25,12.2,NA,NA,NA,1.4,NA,48.1,8.4,47.45,6.91,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7261","65217",90.14,46.1,61.1,10.73,3.91,93.81,0.41,15.2,NA,NA,NA,1.7,NA,37.1,6.3,49.16,7.17,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7262","65233",90.08,43.75,60.67,10.76,3.04,93.43,0.08,12.5,NA,NA,NA,1.5,NA,54,7.1,49.51,7.24,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7263","65249",90.06,44.79,62.66,11.34,2.17,93.23,0.02,14.2,NA,NA,NA,1.6,NA,49.3,6.5,48.24,7.08,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7264","65185",90.73,49.14,59.7,11.35,8.17,93.56,1.5,12.3,NA,NA,NA,2,NA,49.7,14.7,44.85,6.31,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7265","65271",90.14,44.75,59.2,10.59,3.97,94.09,0.36,13.9,NA,NA,NA,1.6,NA,53.1,10.4,48.09,6.99,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7266","65202",90.28,44.94,58.97,10.48,4.4,92.26,0.52,15,NA,NA,NA,1.9,NA,64.1,11,49.34,7.17,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7267","65218",90.08,45.01,62.17,11.17,2.78,94.09,0.05,13.2,NA,NA,NA,1.5,NA,38.6,6,49.21,7.21,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7268","65234",90.22,45.57,59,10.81,5.31,93.76,0.55,12.3,NA,NA,NA,1.6,NA,63.5,10.9,49.23,7.09,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7269","65250",90.09,45.9,63.4,11.23,2.23,93.42,0.08,13.5,NA,NA,NA,1.5,NA,39.6,4.6,48.82,7.16,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7270","65186",90.6,48.33,61.85,10.58,4.31,91.72,0.83,11.6,NA,NA,NA,2.1,NA,58.1,6.9,48.02,6.86,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7271","65272",90.22,45.91,60.48,10.57,3.55,93.03,0.4,16.9,NA,NA,NA,1.8,NA,49.6,9.8,48.53,7.04,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7272","65273",90.14,46.08,63.44,11.23,2.79,93.96,0.13,12.4,NA,NA,NA,1.3,NA,47.4,7.8,48.46,7.07,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7273","65203",90.23,45.04,62.05,10.39,2.8,92.1,0.3,19.3,NA,NA,NA,2.1,NA,29.9,5.9,50.05,7.34,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7274","65219",90.11,45.47,62.64,11.05,2.65,93.73,0.04,12.8,NA,NA,NA,1.5,NA,44.2,6.1,49.24,7.24,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7275","65235",90.28,44.33,55.93,9.86,6.98,93.04,0.92,16,NA,NA,NA,2,NA,56.2,12.5,52.19,7.53,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7276","65251",90.05,44.15,60.99,11.31,2.91,93.19,0.2,14.2,NA,NA,NA,1.6,NA,48.5,7.4,47.41,6.88,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7277","65187",90.58,45.59,60.09,10.35,5.38,92.84,0.81,9.1,NA,NA,NA,1.8,NA,48.5,9.3,48.81,7.08,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7278","65274",90.2,44.3,59.66,10.61,4.88,93.46,0.47,12.9,NA,NA,NA,1.6,NA,57.3,10.7,49.54,7.18,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7279","65204",90.37,46.38,60.33,10.34,5.34,93.69,0.68,10.6,NA,NA,NA,1.5,NA,70.7,11.6,49.92,7.3,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7280","65220",90.23,46.86,62.85,11.44,2.92,94.19,0.29,12.4,NA,NA,NA,1.5,NA,43.9,6.2,46.36,6.74,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7281","65236",89.89,42.13,60.72,10.63,3.42,93.06,NA,13,NA,NA,NA,1.5,NA,46.8,7.7,52.02,7.68,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7282","65252",90.15,45.54,62.2,11.27,3.34,93.42,0.18,12.4,NA,NA,NA,1.4,NA,54.9,7.6,48.58,7.12,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7283","65258",90.28,46.67,59.85,11.07,3.63,93.54,0.63,15.1,NA,NA,NA,1.6,NA,40.9,8.7,45.94,6.64,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7284","65188",90.8,48.64,59.93,10.78,7.69,93.13,1.55,12.9,NA,NA,NA,2.2,NA,35.7,11.8,46.15,6.56,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7285","65205",90.16,45.05,61.37,10.7,3.75,93.3,0.2,14.1,NA,NA,NA,1.6,NA,51.6,7.9,50.79,7.44,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7286","65221",90.08,44,61.34,10.97,2.77,93.88,0.06,11.4,NA,NA,NA,1.2,NA,46.4,6.6,49,7.17,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7287","65237",90.2,43.33,58.5,10.62,3.65,92.72,0.39,13.7,NA,NA,NA,1.6,NA,49.8,9.1,48.51,7.08,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7288","65253",90.14,42.65,58.33,9.98,3.28,91.53,0.48,17.1,NA,NA,NA,1.9,NA,49.2,7.8,50.51,7.35,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7289","65259",90.29,45.98,56.99,10.42,5.88,92.92,0.81,15.3,NA,NA,NA,1.8,NA,69.7,10.8,49.9,7.15,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7290","65189",90.48,45.39,59.06,10.17,4.78,91.71,0.78,11.6,NA,NA,NA,2.1,NA,63.2,8.7,50.01,7.2,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7291","65190",90.94,50.12,61.33,11.67,8.34,93.6,1.54,10,NA,NA,NA,2,NA,70.4,15.9,44.47,6.23,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7292","65206",90.11,44.06,60.46,10.82,3.11,93.51,0.23,13,NA,NA,NA,1.5,NA,42.7,7.3,48.78,7.11,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7293","65222",90.05,43.39,60.25,10.51,3.64,93.48,0.03,12.3,NA,NA,NA,1.5,NA,58.3,8.9,51.04,7.51,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7294","65238",90.16,44.43,58.84,10.38,3.86,92.25,0.38,18,NA,NA,NA,2,NA,56.1,8.4,48.55,7.02,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7295","65254",90.03,45.92,63.26,11.71,1.92,93.87,0.02,13.6,NA,NA,NA,1.4,NA,40.3,5.7,48.33,7.12,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7296","65260",90.18,46.29,63.07,10.85,2.21,92.94,0.16,17.2,NA,NA,NA,1.8,NA,33.9,4.5,49.38,7.28,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7297","65191",90.73,47.66,59.59,10.51,4.85,91.32,0.99,12.4,NA,NA,NA,2.2,NA,71.6,10.4,49.24,7.08,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7298","65207",90.35,48.86,63.13,10.91,4.89,94.41,0.56,11.6,NA,NA,NA,1.7,NA,52.5,8.1,48.56,7.04,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7299","65223",90.17,44.92,59.34,10.33,6.4,93.95,0.6,12,NA,NA,NA,1.6,NA,55.1,12,51.52,7.51,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7300","65239",90.21,45.48,62.71,10.54,2.72,92.47,0.2,17.6,NA,NA,NA,1.9,NA,33,5,49.9,7.33,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7301","65255",89.95,44.64,62.25,11.4,2.7,93.8,0.03,14.1,NA,NA,NA,1.5,NA,44.1,5.7,48.45,7.08,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7302","65175",90.55,47.81,62.63,10.67,3.54,92,0.74,11.9,NA,NA,NA,1.9,NA,41,5,47.07,6.77,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7303","65261",90.44,48.17,60.75,11.09,3.66,93.6,0.72,12.9,NA,NA,NA,1.5,NA,53.6,8.7,46.22,6.72,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7304","65192",90.62,47.15,59.36,10.46,4.9,91.66,0.99,12.7,NA,NA,NA,2.2,NA,74.1,9.7,49.74,7.13,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7305","65208",90.03,43.81,62.08,10.83,2.81,94.16,NA,10.3,NA,NA,NA,1.2,NA,52.1,8.9,51.19,7.57,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7306","65224",90.17,45.81,62.15,11.61,2.84,93.09,0.04,13.2,NA,NA,NA,1.5,NA,69.4,9.2,47.89,7.02,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7307","65240",90.19,44.22,58.7,10.48,4.02,91.55,0.32,16.5,NA,NA,NA,2,NA,61.6,8.9,50.86,7.36,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7308","65256",90.12,44.02,58.43,10.83,3.85,92.52,0.45,17.8,NA,NA,NA,2,NA,45.2,7.4,47.3,6.82,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7309","65176",90.38,45.36,61.18,10.44,3.52,91.83,0.66,14.1,NA,NA,NA,2.1,NA,33.7,5.5,48.9,7.1,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7310","65262",90.38,46.07,60.35,10.49,3.19,92.69,0.52,13.9,NA,NA,NA,1.7,NA,50.9,8.3,48.41,7.06,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7311","65113",90.7,47.8,62.52,10.93,4.02,93.31,0.63,9.6,NA,NA,NA,1.6,NA,58.2,8.9,47.52,6.99,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7312","65086",90.21,35.25,50.58,8.34,6.83,91.74,0.89,12.5,NA,NA,NA,2,NA,42.3,10.6,56,8.29,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7313","65129",90.69,46.91,61.32,10.37,5.01,92.74,0.82,9.8,NA,NA,NA,1.6,NA,47.8,8.4,48.93,7.09,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7314","65145",90.72,46.54,58.79,10.95,8.81,93.87,1.37,9.1,NA,NA,NA,1.7,NA,78.4,15.3,46.38,6.54,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7315","65161",90.36,44.79,58.55,10.05,4.49,91.68,0.75,13.6,NA,NA,NA,2.1,NA,54.4,10.3,50.01,7.21,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7316","65097",90.58,47.16,61.57,10.59,5.7,94.37,0.82,8.3,NA,NA,NA,1.6,NA,62.5,11,46.76,6.75,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7317","65114",91.07,51.61,61.19,12.29,9.72,93.29,1.77,10.9,NA,NA,NA,2.3,NA,96,22,44.79,6.38,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7318","65087",90.69,43.32,55.44,9.89,7.23,92.34,1.06,10.7,NA,NA,NA,1.9,NA,75,14.4,51.19,7.49,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7319","65130",90.62,48.46,62.54,10.87,5.22,93.58,0.84,10.7,NA,NA,NA,1.8,NA,60.6,10.8,46.97,6.75,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7320","65146",90.46,46.57,61.12,10.5,3.73,91.77,0.61,13.1,NA,NA,NA,2,NA,82.3,8.1,47.36,6.8,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7321","65162",90.61,49.87,64.02,11.02,3.4,92.62,0.69,11.2,NA,NA,NA,1.9,NA,68.5,6.2,46.72,6.72,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7322","65098",90.82,47.68,60.93,10.56,4.59,91.86,0.81,10.1,NA,NA,NA,1.9,NA,92,13,47.46,6.95,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7323","65115",90.59,46.27,60.94,10.81,4.47,93.21,0.65,10.3,NA,NA,NA,1.6,NA,52.4,9.5,48.82,7.15,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7324","65088",90.84,44.29,57.16,9.37,9.21,93.13,1.3,9.7,NA,NA,NA,2.1,NA,68.9,16.2,52.05,7.6,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7325","65131",90.28,49.23,66.73,12.17,1.7,94.42,0.14,11,NA,NA,NA,1.3,NA,31.3,4.8,46,6.69,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7326","65147",90.64,47.04,59.71,11.23,6.97,93.61,1.09,10.2,NA,NA,NA,1.8,NA,73.4,14.4,45.27,6.42,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7327","65163",90.36,46.05,61.76,10.59,3.43,92.32,0.59,12.2,NA,NA,NA,1.9,NA,37,5.4,47.63,6.87,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
"7328","65099",90.56,45.28,61.37,9.92,4.98,92.69,0.63,11.2,NA,NA,NA,1.9,NA,49,6.8,51.53,7.57,NA,NA,NA,"Ethiopia","Chickpea straw","chic","leg"
